LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,REMAINDER_SENT,time,id
310000.0,1,2,1,29,0,0,0,0,0,0,31132.0,45718.0,62992.0,62473.0,69837.0,69898.0,20000.0,20000.0,2500.0,11056.0,3000.0,4377.0,0,0,11,1877
90000.0,1,1,2,25,0,0,0,0,0,0,32755.0,31325.0,28034.0,29753.0,30601.0,33083.0,2000.0,3000.0,2000.0,3000.0,3000.0,1000.0,0,0,12,1882
80000.0,2,3,2,65,0,0,0,0,0,0,84985.0,84247.0,81619.0,30095.0,20639.0,7849.0,4000.0,2048.0,1300.0,1700.0,401.0,180.0,0,0,7,1883
10000.0,1,2,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1885
210000.0,1,1,2,31,0,0,0,0,0,0,161159.0,165071.0,173443.0,179686.0,197458.0,138218.0,8000.0,13000.0,10000.0,20000.0,7000.0,7000.0,0,0,3,1886
150000.0,1,1,1,30,1,-1,2,-1,-1,-1,-819.0,35457.0,819.0,2145.0,17000.0,23698.0,36276.0,0.0,2145.0,17000.0,23698.0,411.0,0,0,10,1891
250000.0,1,2,2,31,0,0,0,0,0,0,14451.0,15774.0,16780.0,16807.0,17158.0,17500.0,1504.0,1510.0,537.0,556.0,559.0,658.0,0,0,12,1896
50000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,1473.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,0.0,780.0,0,0,11,1899
110000.0,2,2,2,42,1,2,0,0,0,0,57046.0,51005.0,48572.0,49299.0,47126.0,48215.0,0.0,2100.0,2500.0,2000.0,2250.0,1200.0,0,0,13,1901
580000.0,1,2,1,37,0,0,0,0,-1,-1,110417.0,89301.0,82057.0,27666.0,20226.0,276422.0,3757.0,2299.0,618.0,2636.0,326889.0,8689.0,0,0,6,1904
360000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,22237.0,5683.0,1632.0,1632.0,22379.0,8901.0,6695.0,1632.0,1632.0,22379.0,8901.0,4852.0,0,0,5,1906
290000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,578.0,7124.0,7620.0,0.0,4788.0,0.0,7129.0,7620.0,0.0,4788.0,0.0,7026.0,0,0,8,1907
30000.0,1,2,2,36,3,2,2,2,3,2,20424.0,19809.0,22478.0,24111.0,23447.0,24951.0,0.0,3000.0,2300.0,0.0,2500.0,0.0,0,0,11,1908
450000.0,1,2,2,37,0,0,-1,-1,0,0,457627.0,38692.0,4549.0,16885.0,6440.0,7440.0,1000.0,4549.0,16885.0,129.0,1000.0,0.0,0,0,13,1913
260000.0,2,1,2,33,-2,-1,-1,-1,0,0,0.0,204.0,-810.0,2190.0,810.0,0.0,204.0,0.0,3000.0,0.0,0.0,0.0,0,0,4,1914
20000.0,1,2,1,33,0,0,0,-2,-2,-2,2508.0,3448.0,-202.0,-202.0,950.0,0.0,1000.0,202.0,0.0,1152.0,0.0,1000.0,0,0,7,1919
460000.0,2,2,2,35,0,0,0,0,0,0,449790.0,450047.0,453770.0,396600.0,392879.0,398478.0,17610.0,17500.0,13810.0,14100.0,14520.0,15000.0,0,0,8,1935
360000.0,1,3,1,53,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1941
220000.0,1,2,2,30,0,0,0,0,0,0,217800.0,189016.0,137788.0,106713.0,96588.0,22743.0,7261.0,5170.0,4054.0,4500.0,1225.0,110000.0,0,0,13,1943
10000.0,1,2,2,41,1,2,2,2,2,2,8722.0,9592.0,9289.0,10140.0,10417.0,10104.0,1157.0,0.0,1008.0,584.0,0.0,198.0,0,0,12,1955
220000.0,2,1,1,31,-2,-2,-2,-2,-2,-2,3785.0,1137.0,377.0,5763.0,3952.0,412.0,1142.0,377.0,5763.0,3952.0,412.0,1294.0,0,0,10,1958
70000.0,2,3,1,57,0,0,0,0,0,0,67864.0,65062.0,66447.0,49103.0,45830.0,46769.0,2620.0,2730.0,1936.0,1700.0,1700.0,2000.0,0,0,8,1959
130000.0,2,3,2,53,-1,-1,-1,-1,-1,-1,11085.0,45677.0,27951.0,17255.0,10400.0,18776.0,45697.0,27951.0,17307.0,10400.0,18776.0,2944.0,0,0,11,1961
200000.0,1,1,1,42,0,-1,0,0,-1,-1,19318.0,19067.0,17858.0,326.0,326.0,326.0,19067.0,5000.0,0.0,326.0,326.0,326.0,0,0,8,1970
200000.0,1,2,1,41,0,0,0,0,0,0,96910.0,92934.0,99528.0,100341.0,102585.0,108567.0,10000.0,7004.0,5000.0,5003.0,7345.0,7000.0,0,0,12,1972
170000.0,1,2,2,26,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1973
20000.0,1,3,2,50,-1,-1,-1,-1,-1,0,2191.0,1140.0,12656.0,1693.0,303.0,12303.0,1140.0,12656.0,1700.0,500.0,12000.0,0.0,0,0,10,1978
150000.0,2,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,1980
230000.0,1,2,1,29,0,0,0,0,0,0,56171.0,60250.0,63574.0,71941.0,75882.0,75619.0,5000.0,5000.0,10000.0,5000.0,5000.0,5000.0,0,0,10,1982
80000.0,1,1,2,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,1983
230000.0,2,2,2,24,0,0,0,0,0,0,24973.0,24974.0,25566.0,23427.0,28229.0,31355.0,5000.0,5000.0,2100.0,5229.0,3355.0,4598.0,0,0,11,1984
140000.0,1,2,2,34,2,2,2,2,2,2,135949.0,130625.0,117392.0,111478.0,109353.0,97612.0,8408.0,3500.0,3500.0,3600.0,0.0,3600.0,0,0,13,1988
50000.0,1,2,2,42,0,0,0,0,0,0,39236.0,39729.0,27068.0,28604.0,28199.0,58428.0,2094.0,1451.0,1987.0,1039.0,1500.0,1200.0,1,1,5,1989
360000.0,1,1,2,65,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,1991
580000.0,1,3,1,67,2,2,3,3,4,6,453985.0,470915.0,471175.0,486776.0,503914.0,527711.0,25704.0,9464.0,25065.0,25703.0,33000.0,215.0,0,0,13,1992
310000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,14619.0,1881.0,13750.0,9837.0,7785.0,14460.0,12484.0,13961.0,9838.0,7785.0,14460.0,14195.0,0,0,12,1993
20000.0,1,3,2,52,0,0,2,0,0,0,16735.0,20373.0,12071.0,12567.0,13949.0,14318.0,4008.0,0.0,1000.0,1600.0,600.0,532.0,0,0,7,1994
180000.0,2,1,2,43,-2,-1,-1,-1,0,-1,8657.0,6847.0,18762.0,22928.0,3129.0,2398.0,6847.0,18762.0,22928.0,0.0,2398.0,23149.0,0,0,6,1995
220000.0,1,2,1,32,0,-1,-1,-1,-1,-1,8000.0,8288.0,8000.0,0.0,8000.0,0.0,8288.0,8000.0,0.0,8000.0,0.0,0.0,0,0,3,1999
10000.0,1,2,2,22,0,0,0,0,0,0,8602.0,8728.0,9721.0,9609.0,9503.0,9771.0,1158.0,1151.0,339.0,344.0,425.0,195.0,1,1,2,2000
50000.0,2,1,2,23,-1,0,0,0,0,0,15036.0,15790.0,18202.0,18601.0,19138.0,18319.0,1300.0,2701.0,700.0,847.0,655.0,700.0,0,0,4,2002
50000.0,1,2,1,40,0,0,0,0,0,0,48219.0,48978.0,49257.0,19641.0,20053.0,19613.0,2037.0,2316.0,690.0,715.0,718.0,690.0,0,0,10,2006
150000.0,1,1,1,51,0,0,2,0,0,0,128968.0,138260.0,134573.0,136026.0,97517.0,47027.0,12900.0,0.0,5399.0,4224.0,1830.0,1889.0,0,0,12,2011
230000.0,2,2,1,38,0,0,0,0,0,0,10906.0,9692.0,9162.0,10466.0,9426.0,8099.0,1364.0,1393.0,2003.0,1000.0,1000.0,500.0,0,0,6,2020
260000.0,1,3,1,36,-1,0,0,0,0,0,154462.0,153799.0,77156.0,73658.0,70273.0,67100.0,7425.0,2795.0,2779.0,2947.0,3400.0,5000.0,0,0,4,2022
140000.0,1,2,2,41,0,0,0,0,0,0,132758.0,83498.0,84837.0,85663.0,79852.0,81090.0,4002.0,3900.0,3000.0,2892.0,3059.0,3003.0,0,0,9,2024
80000.0,1,2,2,30,0,0,0,0,0,0,69392.0,64149.0,53200.0,29707.0,28427.0,10072.0,3046.0,1874.0,2000.0,1000.0,1000.0,199.0,0,0,2,2026
240000.0,2,1,1,27,1,-2,-1,-1,0,0,0.0,0.0,402.0,14350.0,14129.0,10222.0,0.0,402.0,14350.0,1129.0,1222.0,204.0,0,0,11,2033
50000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,574.0,801.0,686.0,527.0,312.0,442.0,801.0,686.0,527.0,312.0,442.0,8016.0,0,0,13,2034
120000.0,2,2,1,39,0,0,0,0,0,0,31611.0,32264.0,32786.0,33018.0,27114.0,26287.0,1562.0,1500.0,1059.0,988.0,922.0,826.0,0,0,8,2035
250000.0,2,1,2,32,0,0,0,0,0,0,26465.0,30762.0,32833.0,34055.0,34321.0,23166.0,5000.0,3000.0,2500.0,1000.0,3050.0,4000.0,0,0,5,2036
10000.0,2,2,2,22,-1,-1,-1,-1,0,-1,5208.0,654.0,9954.0,9719.0,6547.0,654.0,654.0,9954.0,9919.0,0.0,654.0,264.0,0,0,2,2038
50000.0,2,2,2,28,0,0,0,0,0,0,28457.0,29491.0,30508.0,31599.0,32262.0,32904.0,1492.0,1509.0,1600.0,1170.0,1177.0,1217.0,1,1,4,2043
210000.0,2,2,1,40,0,0,0,0,0,2,42820.0,44156.0,44864.0,45768.0,48204.0,49453.0,1856.0,1564.0,1468.0,3000.0,2000.0,2000.0,0,0,3,2049
140000.0,2,2,2,42,-1,-1,-1,0,-1,-1,176.0,395.0,1204.0,700.0,748.0,-784.0,395.0,1204.0,0.0,748.0,0.0,2688.0,0,0,12,2052
320000.0,1,1,2,40,0,0,0,0,0,0,304702.0,307943.0,314201.0,319204.0,325758.0,319898.0,20000.0,12868.0,11721.0,12000.0,13000.0,11728.0,0,0,6,2061
80000.0,2,2,1,30,0,0,0,0,0,0,5123.0,7864.0,9701.0,8969.0,8529.0,8737.0,3000.0,2005.0,1013.0,1000.0,350.0,500.0,0,0,3,2062
140000.0,1,1,2,55,0,0,0,0,0,0,65640.0,66998.0,68201.0,68866.0,65781.0,66850.0,2800.0,3000.0,2500.0,2350.0,2400.0,2400.0,0,0,8,2063
250000.0,1,2,2,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,2066
30000.0,1,3,1,50,0,0,0,0,0,-1,28339.0,24232.0,15626.0,9330.0,4372.0,1419.0,1681.0,2000.0,0.0,0.0,1419.0,12000.0,1,1,4,2068
120000.0,2,2,1,26,-1,-1,-1,-1,-1,-1,13587.0,11433.0,7823.0,0.0,4913.0,7023.0,11433.0,7823.0,0.0,4913.0,7023.0,2176.0,0,0,6,2069
180000.0,2,1,2,27,-1,2,-1,-1,-1,2,980.0,980.0,376.0,0.0,2202.0,150.0,0.0,376.0,0.0,2202.0,0.0,819.0,0,0,3,2075
150000.0,1,2,1,55,1,2,2,0,0,0,76516.0,78505.0,76652.0,77688.0,79440.0,81126.0,3800.0,0.0,2800.0,3000.0,3000.0,3200.0,1,1,13,2077
230000.0,1,1,1,43,1,2,2,2,2,2,9462.0,9701.0,10277.0,13148.0,12834.0,13861.0,1000.0,1000.0,3000.0,0.0,1200.0,0.0,0,0,12,2079
160000.0,2,1,1,33,-1,-1,-1,-1,0,0,7429.0,7165.0,1849.0,4715.0,799.0,0.0,8000.0,2000.0,4755.0,0.0,0.0,0.0,0,0,7,2081
90000.0,2,1,1,41,2,2,2,2,2,2,78700.0,80348.0,81630.0,82890.0,84709.0,86252.0,3500.0,3200.0,3200.0,3300.0,3100.0,3100.0,1,1,13,2089
270000.0,1,2,2,31,1,2,2,2,2,0,16616.0,16911.0,14692.0,13907.0,10660.0,10683.0,2500.0,0.0,1000.0,0.0,2000.0,1000.0,0,0,11,2091
20000.0,1,3,2,23,0,0,0,0,0,0,10103.0,11139.0,12106.0,12349.0,11420.0,11641.0,1205.0,1172.0,415.0,404.0,400.0,400.0,0,0,9,2092
150000.0,2,2,1,36,0,0,0,2,0,0,83853.0,87227.0,96253.0,93562.0,96510.0,63417.0,5000.0,11700.0,0.0,5000.0,2500.0,5000.0,0,0,6,2095
80000.0,2,3,1,37,1,2,2,0,0,0,99396.0,100495.0,97982.0,100261.0,102147.0,91829.0,3560.0,0.0,3912.0,3832.0,3508.0,2800.0,1,1,13,2096
130000.0,2,2,1,47,0,0,0,0,0,0,46096.0,37939.0,39138.0,40023.0,40536.0,41697.0,2167.0,2000.0,2000.0,1469.0,2000.0,2000.0,0,0,3,2097
260000.0,2,2,1,34,0,0,0,0,0,0,135489.0,138509.0,138076.0,110044.0,111906.0,104073.0,5007.0,5003.0,5004.0,4052.0,4010.0,3835.0,0,0,9,2100
140000.0,2,1,2,35,2,2,2,2,2,2,56528.0,57973.0,58679.0,59379.0,60636.0,61656.0,2800.0,2100.0,2100.0,2200.0,2000.0,2400.0,0,0,12,2101
10000.0,2,3,1,53,1,4,3,2,2,2,4479.0,4272.0,4064.0,3856.0,4390.0,4171.0,0.0,0.0,0.0,900.0,0.0,900.0,1,1,13,2102
180000.0,1,1,2,30,0,0,0,0,0,0,139804.0,136528.0,57096.0,52694.0,50276.0,52945.0,7000.0,6000.0,3500.0,3500.0,3500.0,3900.0,0,0,13,2103
60000.0,2,2,2,22,0,0,-1,-1,0,0,11718.0,4878.0,18347.0,15707.0,18976.0,6355.0,1000.0,37325.0,20800.0,3500.0,1232.0,113.0,0,0,3,2109
130000.0,1,2,2,31,0,0,0,0,0,0,116437.0,112881.0,96191.0,88934.0,90633.0,91459.0,4911.0,3533.0,3301.0,3607.0,5516.0,7020.0,0,0,6,2110
320000.0,1,2,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,700.0,860.0,0.0,0.0,0.0,700.0,860.0,2420.0,1,1,8,2111
50000.0,2,2,1,43,0,0,0,0,0,0,35268.0,34807.0,31071.0,30258.0,29579.0,28396.0,1600.0,1400.0,1500.0,1200.0,1500.0,1200.0,0,0,7,2112
70000.0,2,2,1,44,2,2,2,2,2,2,12662.0,13661.0,13145.0,14123.0,13754.0,14724.0,1500.0,0.0,1200.0,0.0,1200.0,0.0,1,1,7,2114
80000.0,2,2,1,44,0,0,0,0,0,0,76992.0,73036.0,17576.0,5616.0,25439.0,25833.0,2000.0,1000.0,4554.0,21000.0,1000.0,1000.0,0,0,9,2115
20000.0,1,3,2,43,-1,-1,2,0,0,0,390.0,1736.0,1170.0,780.0,780.0,0.0,1736.0,0.0,0.0,0.0,0.0,0.0,1,1,5,2117
20000.0,2,3,2,39,0,0,2,2,3,2,12241.0,16020.0,16457.0,20906.0,20289.0,20407.0,4000.0,1000.0,4750.0,0.0,600.0,0.0,0,0,9,2118
360000.0,1,2,2,42,0,-1,-1,-1,-1,-2,10000.0,10000.0,141.0,7054.0,-2946.0,-2946.0,10000.0,141.0,7054.0,1941.0,0.0,0.0,0,0,11,2119
90000.0,2,1,2,28,-2,-2,-1,0,0,0,-1886.0,-2086.0,34347.0,35042.0,46098.0,46658.0,0.0,36633.0,1328.0,11696.0,1350.0,1337.0,0,0,9,2120
50000.0,1,1,2,36,1,2,2,2,0,0,49845.0,51215.0,47074.0,18853.0,19405.0,19237.0,2505.0,2300.0,0.0,1000.0,800.0,1000.0,0,0,13,2122
100000.0,2,2,1,31,2,2,0,0,0,2,17606.0,17040.0,19139.0,19325.0,20855.0,20372.0,0.0,2700.0,800.0,2000.0,0.0,1000.0,0,0,12,2127
50000.0,1,2,2,42,0,0,0,0,0,0,47691.0,48738.0,48565.0,48301.0,50851.0,51153.0,3304.0,2300.0,2000.0,3500.0,3000.0,4000.0,0,0,5,2131
50000.0,1,2,2,31,1,2,0,0,2,0,16617.0,16061.0,17082.0,18969.0,18524.0,18947.0,0.0,1294.0,2181.0,0.0,731.0,586.0,0,0,9,2132
150000.0,2,3,0,55,-1,-1,-1,-1,-1,-1,1080.0,17493.0,9160.0,2939.0,3396.0,1870.0,17498.0,9160.0,2939.0,3396.0,1870.0,6800.0,0,0,3,2146
50000.0,1,2,2,26,0,0,2,0,0,0,13117.0,16887.0,16323.0,16752.0,17229.0,18931.0,4000.0,0.0,1000.0,900.0,2000.0,379.0,0,0,7,2147
230000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,1960.0,11055.0,2269.0,9818.0,690.0,5369.0,11055.0,2269.0,9818.0,690.0,5369.0,4285.0,0,0,12,2149
100000.0,1,2,2,30,0,0,0,0,0,-1,31373.0,32155.0,32331.0,29035.0,19576.0,33825.0,1602.0,1451.0,4.0,41.0,34938.0,292.0,0,0,3,2150
150000.0,1,1,2,24,-1,-1,-1,-1,-1,-1,1050.0,3258.0,3664.0,1461.0,2348.0,3626.0,3258.0,3735.0,1461.0,2348.0,3626.0,3089.0,0,0,5,2151
290000.0,2,1,2,25,0,0,0,0,0,0,305823.0,303701.0,296384.0,248801.0,241983.0,230925.0,15000.0,10500.0,10000.0,15000.0,7844.0,23333.0,1,1,9,2156
220000.0,1,1,1,54,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2159
320000.0,1,1,1,48,-1,-1,-1,-1,-1,-2,25840.0,13260.0,13217.0,17967.0,-13.0,-13.0,13326.0,13289.0,18064.0,0.0,0.0,0.0,0,0,9,2162
440000.0,2,1,1,37,-1,-1,0,-1,-1,-1,10858.0,46104.0,21349.0,11569.0,-1401.0,1773.0,50004.0,20000.0,12000.0,0.0,3773.0,0.0,0,0,2,2166
50000.0,1,2,1,53,0,0,0,0,0,0,47824.0,48954.0,46716.0,18685.0,19076.0,19466.0,1948.0,1835.0,669.0,692.0,707.0,695.0,0,0,4,2172
110000.0,2,3,2,31,0,-1,-1,-1,-1,-2,2705.0,2487.0,2500.0,2500.0,0.0,0.0,2487.0,2700.0,2500.0,0.0,0.0,0.0,0,0,2,2181
30000.0,2,3,1,39,0,0,0,0,-1,0,14517.0,3670.0,3280.0,2890.0,15839.0,13680.0,2500.0,2500.0,2500.0,15839.0,666.0,0.0,1,1,3,2186
20000.0,1,2,2,24,0,-1,-1,-1,-1,-1,10700.0,510.0,900.0,704.0,540.0,150.0,510.0,390.0,1094.0,2420.0,150.0,780.0,0,0,4,2188
100000.0,1,2,1,50,0,0,0,0,0,0,101430.0,87429.0,108011.0,104261.0,102451.0,99947.0,5001.0,64401.0,4000.0,4500.0,4200.0,3200.0,0,0,2,2190
190000.0,1,2,1,43,0,0,0,0,0,0,90580.0,72260.0,80337.0,84221.0,91805.0,100053.0,10000.0,10000.0,10000.0,9000.0,10000.0,22000.0,0,0,2,2193
1000000.0,2,1,1,47,0,0,0,-1,0,0,964511.0,983931.0,535020.0,891586.0,927171.0,961664.0,50784.0,50723.0,896040.0,50000.0,50000.0,50256.0,0,0,2,2197
140000.0,2,1,2,30,2,-1,-1,-1,-1,-1,1070.0,4593.0,4705.0,1710.0,0.0,6096.0,4593.0,4705.0,1710.0,0.0,6096.0,0.0,1,1,5,2200
210000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,-200.0,-200.0,-200.0,0.0,2000.0,0.0,0.0,0.0,200.0,2000.0,0.0,0.0,0,0,13,2201
140000.0,2,2,1,37,0,0,0,0,0,0,127693.0,26633.0,28180.0,29702.0,31223.0,35683.0,2000.0,2000.0,2000.0,2000.0,5000.0,2000.0,0,0,9,2205
20000.0,2,1,2,21,0,0,0,0,0,-1,17471.0,14129.0,13937.0,9429.0,1393.0,2055.0,1400.0,3500.0,1567.0,162.0,2055.0,0.0,0,0,4,2206
360000.0,2,1,2,27,1,-2,-1,-1,-1,-1,0.0,0.0,830.0,0.0,1271.0,179.0,0.0,830.0,0.0,1271.0,179.0,1970.0,0,0,11,2210
200000.0,2,1,1,38,-1,2,-1,-1,-1,-1,6677.0,4561.0,1856.0,1856.0,1856.0,2508.0,0.0,1856.0,1856.0,1856.0,2508.0,26042.0,0,0,11,2215
300000.0,2,1,2,36,-1,-1,-1,-2,-2,-2,10700.0,890.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0,0,9,2216
110000.0,1,2,2,24,0,0,0,0,0,0,44737.0,39590.0,39457.0,39075.0,39307.0,39564.0,2103.0,2005.0,2006.0,3006.0,3010.0,2013.0,1,1,3,2217
340000.0,2,1,1,41,-1,2,-1,-1,2,-1,6814.0,6167.0,24386.0,3570.0,3094.0,14645.0,0.0,24386.0,3570.0,0.0,14645.0,4534.0,1,1,9,2219
110000.0,1,3,2,63,1,2,0,0,0,0,49992.0,48918.0,49890.0,46884.0,47350.0,43169.0,0.0,2164.0,1730.0,1788.0,1538.0,1607.0,0,0,13,2221
450000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,10591.0,7923.0,57139.0,15181.0,7247.0,13890.0,7964.0,57425.0,15257.0,7283.0,13959.0,11139.0,0,0,6,2224
310000.0,1,1,1,43,0,0,0,0,2,0,250708.0,256157.0,261550.0,285233.0,280905.0,272240.0,11000.0,11300.0,29841.0,69.0,9980.0,9546.0,1,1,6,2226
60000.0,2,2,2,29,0,0,0,0,0,0,53274.0,54093.0,53111.0,50568.0,47791.0,45421.0,2591.0,2109.0,1705.0,2010.0,2000.0,1523.0,0,0,7,2228
230000.0,2,1,2,49,2,2,-1,-1,-1,-1,113.0,0.0,1100.0,0.0,2119.0,0.0,0.0,1100.0,0.0,2119.0,0.0,2916.0,1,1,13,2231
80000.0,2,1,2,25,-2,-2,-2,-1,-1,-1,1174.0,0.0,0.0,5526.0,3292.0,12792.0,0.0,0.0,5526.0,3292.0,12807.0,600.0,0,0,4,2232
180000.0,2,1,1,35,0,0,0,0,0,0,104335.0,108156.0,108874.0,111568.0,113817.0,116422.0,5500.0,4000.0,4500.0,4200.0,4500.0,4500.0,0,0,10,2237
300000.0,2,1,2,35,0,0,0,0,0,0,294344.0,302638.0,300159.0,226705.0,229739.0,232942.0,15000.0,11311.0,7941.0,8412.0,9000.0,5258.0,0,0,3,2239
90000.0,2,3,2,28,2,0,0,0,2,0,63869.0,65212.0,66627.0,70652.0,69397.0,70842.0,2368.0,2500.0,5140.0,0.0,2600.0,3000.0,1,1,11,2243
180000.0,2,3,1,32,-1,-1,-1,-1,-1,0,396.0,712.0,712.0,712.0,1424.0,712.0,712.0,712.0,712.0,1424.0,0.0,5366.0,0,0,10,2245
140000.0,1,1,2,32,0,0,0,0,0,0,101458.0,99196.0,78458.0,76387.0,76344.0,67302.0,3997.0,3520.0,2500.0,2689.0,2494.0,2498.0,0,0,4,2246
280000.0,1,2,1,36,1,2,2,2,0,0,168708.0,172528.0,174328.0,170028.0,174281.0,185348.0,8000.0,6100.0,0.0,7000.0,14000.0,7000.0,1,1,8,2247
120000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,711.0,878.0,1131.0,441.0,441.0,441.0,878.0,1131.0,441.0,441.0,441.0,455.0,1,1,9,2248
550000.0,2,2,1,32,0,0,0,0,0,0,546741.0,535509.0,548020.0,530672.0,155083.0,165975.0,22863.0,167622.0,14000.0,4300.0,158064.0,28840.0,1,1,3,2249
10000.0,1,3,2,48,0,0,0,0,0,0,8858.0,9548.0,9540.0,9735.0,8070.0,0.0,1228.0,1000.0,195.0,161.0,0.0,0.0,0,0,8,2253
30000.0,2,2,2,24,2,2,0,0,0,0,27954.0,27226.0,28427.0,28752.0,28447.0,24552.0,0.0,2000.0,1000.0,1100.0,1500.0,1000.0,0,0,9,2255
140000.0,2,2,2,33,0,0,0,0,0,0,56426.0,41717.0,42823.0,25224.0,26855.0,23783.0,2000.0,2000.0,900.0,2000.0,10000.0,5000.0,0,0,2,2258
220000.0,1,2,2,26,2,2,2,2,2,0,215477.0,216099.0,210839.0,216988.0,213824.0,39819.0,5516.0,0.0,8275.0,0.0,800.0,223833.0,0,0,13,2262
230000.0,2,2,1,33,0,0,2,-1,0,0,9530.0,12872.0,3724.0,153400.0,14788.0,21258.0,7000.0,0.0,153400.0,8000.0,10000.0,6000.0,0,0,2,2267
70000.0,2,2,2,23,-1,0,0,0,0,0,3082.0,4370.0,9353.0,15282.0,20400.0,12915.0,1500.0,5353.0,6282.0,6342.0,2055.0,3257.0,0,0,10,2270
360000.0,1,1,2,35,-1,-1,-1,-1,2,0,1195.0,23944.0,884.0,789.0,244.0,244.0,23944.0,884.0,300.0,0.0,0.0,856.0,0,0,3,2272
210000.0,2,2,1,56,1,-2,-2,-2,-2,-1,-325.0,-721.0,-1117.0,-1513.0,-1909.0,59017.0,0.0,0.0,0.0,0.0,61982.0,2200.0,0,0,13,2273
160000.0,2,3,1,53,-1,-1,-1,-1,-1,-1,2475.0,2475.0,5175.0,2475.0,3975.0,8175.0,2475.0,5175.0,2475.0,3975.0,8175.0,138.0,0,0,2,2277
50000.0,2,3,1,49,0,0,-1,-1,-1,-1,33782.0,35650.0,390.0,390.0,46310.0,0.0,4000.0,390.0,390.0,46310.0,0.0,0.0,1,1,5,2284
80000.0,2,3,1,43,2,2,3,3,2,3,68152.0,71459.0,73690.0,71908.0,76294.0,74788.0,5000.0,4000.0,0.0,5700.0,0.0,0.0,1,1,13,2292
360000.0,2,1,1,46,1,-1,2,2,-1,-1,-200.0,2716.0,200.0,0.0,12140.0,42424.0,2916.0,0.0,0.0,12140.0,42424.0,19825.0,0,0,8,2293
500000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2297
210000.0,1,1,2,27,-1,0,0,0,0,0,25025.0,25336.0,26029.0,26816.0,21116.0,10721.0,5000.0,4000.0,5000.0,3000.0,3000.0,3500.0,0,0,7,2298
80000.0,2,2,2,33,0,-1,-1,0,-1,-1,17254.0,811.0,1533.0,722.0,811.0,337.0,1000.0,1533.0,0.0,900.0,337.0,1000.0,0,0,7,2299
80000.0,1,2,1,26,0,0,0,0,0,0,51751.0,43280.0,44234.0,45276.0,39808.0,40598.0,2000.0,2000.0,1668.0,2000.0,1453.0,1664.0,0,0,2,2304
150000.0,1,2,1,40,0,0,0,0,0,0,54021.0,55154.0,56280.0,57397.0,58599.0,60668.0,2003.0,2044.0,2054.0,2127.0,3044.0,3150.0,0,0,5,2309
50000.0,1,2,1,46,0,0,0,0,0,0,44573.0,60540.0,15993.0,16327.0,16863.0,17282.0,2200.0,2600.0,600.0,800.0,700.0,700.0,0,0,9,2317
50000.0,1,2,1,24,-1,-1,-1,0,0,0,390.0,918.0,19583.0,19593.0,19364.0,19893.0,918.0,19583.0,1000.0,1000.0,1000.0,1000.0,0,0,8,2320
50000.0,2,1,2,53,0,0,0,0,0,0,50777.0,51086.0,50321.0,20141.0,18039.0,19349.0,2504.0,2059.0,666.0,1000.0,2008.0,1513.0,0,1,4,2322
